node,entrez,gene_name,initial,ppion
14318.0,80816,ASXL3,TRUE,FALSE
14319.0,8861,LDB1,TRUE,FALSE
14320.0,5453,POU3F1,TRUE,FALSE
14321.0,5083,PAX9,TRUE,FALSE
14322.0,79813,EHMT1,TRUE,FALSE
14323.0,4778,NFE2,TRUE,FALSE
14324.0,126370,OR1I1,TRUE,FALSE
14325.0,55252,ASXL2,TRUE,FALSE
14326.0,27287,VENTX,TRUE,FALSE
14327.0,661,POLR3D,TRUE,FALSE
14328.0,65249,ZSWIM4,FALSE,FALSE
14329.0,57470,LRRC47,TRUE,FALSE
14330.0,158584,FAAH2,TRUE,FALSE
14331.0,120,ADD3,TRUE,FALSE
14332.0,55173,MRPS10,TRUE,FALSE
14333.0,51133,KCTD3,TRUE,FALSE
14334.0,4499,MT1M,TRUE,FALSE
14335.0,4998,ORC1,TRUE,FALSE
14336.0,6164,RPL34,TRUE,FALSE
14337.0,245711,SPDYA,TRUE,FALSE
14338.0,728689,EIF3CL,TRUE,FALSE
14339.0,3613,IMPA2,TRUE,FALSE
14340.0,51409,HEMK1,TRUE,FALSE
14341.0,51110,LACTB2,TRUE,FALSE
14342.0,199777,ZNF626,TRUE,FALSE
14343.0,55001,TTC22,FALSE,FALSE
14344.0,4493,MT1E,TRUE,FALSE
14345.0,255403,ZNF718,TRUE,FALSE
14346.0,646457,C19orf67,FALSE,FALSE
14347.0,56674,TMEM9B,TRUE,FALSE
14348.0,7755,ZNF205,TRUE,FALSE
14349.0,169841,ZNF169,TRUE,FALSE
14350.0,2928,GSC2,TRUE,FALSE
14351.0,9,NAT1,TRUE,FALSE
14352.0,10667,FARS2,TRUE,FALSE
14353.0,78996,CYREN,TRUE,FALSE
14354.0,200008,CDCP2,TRUE,FALSE
14355.0,84417,ECRG4,TRUE,FALSE
14356.0,144193,AMDHD1,TRUE,FALSE
14357.0,23223,RRP12,TRUE,FALSE
14358.0,6415,SELENOW,TRUE,FALSE
14359.0,64776,CFAP68,TRUE,FALSE
14360.0,10056,FARSB,TRUE,FALSE
14361.0,6161,RPL32,TRUE,FALSE
14362.0,8148,TAF15,TRUE,FALSE
14363.0,645745,MT1HL1,TRUE,FALSE
14364.0,157777,MCMDC2,TRUE,FALSE
14365.0,91133,L3MBTL4,TRUE,FALSE
14366.0,22949,PTGR1,TRUE,FALSE
14367.0,55301,OLAH,TRUE,FALSE
14368.0,135927,LLCFC1,TRUE,FALSE
14369.0,80153,EDC3,TRUE,FALSE
14370.0,115024,NT5C3B,TRUE,FALSE
14371.0,26005,C2CD3,TRUE,FALSE
14372.0,254394,MCM9,TRUE,FALSE
14373.0,56897,WRNIP1,TRUE,FALSE
14374.0,55888,ZKSCAN7,TRUE,FALSE
14375.0,51690,LSM 7.00,TRUE,FALSE
14376.0,822,CAPG,TRUE,FALSE
14377.0,80755,AARSD1,FALSE,FALSE
14378.0,4490,MT1B,TRUE,FALSE
14379.0,8372,HYAL3,TRUE,FALSE
14380.0,2166,FAAH,TRUE,FALSE
14381.0,51082,POLR1D,TRUE,FALSE
14382.0,128218,TMEM125,TRUE,FALSE
14383.0,339168,TMEM95,FALSE,FALSE
14384.0,9446,GSTO1,TRUE,FALSE
14385.0,4496,MT1H,TRUE,FALSE
14386.0,90378,SAMD1,TRUE,FALSE
14387.0,100526842,RPL17-C18orf32,TRUE,FALSE
14388.0,10081,PDCD7,FALSE,FALSE
14389.0,4192,MDK,TRUE,FALSE
14390.0,83894,TTC29,FALSE,FALSE
14391.0,55700,MAP7D1,TRUE,FALSE
14392.0,2907,GRINA,TRUE,FALSE
14393.0,27146,FAM184B,TRUE,FALSE
14394.0,360203,GLT6D1,TRUE,FALSE
14395.0,256646,NUTM1,TRUE,FALSE
14396.0,80195,TMEM254,TRUE,FALSE
14397.0,26339,OR5K1,FALSE,FALSE
14398.0,55015,PRPF39,TRUE,FALSE
14399.0,284076,TTLL6,TRUE,FALSE
14400.0,286077,FAM83H,TRUE,FALSE
14401.0,8872,CDC123,TRUE,FALSE
14402.0,84083,ZRANB3,TRUE,FALSE
14403.0,195977,ANTXRL,TRUE,FALSE
14404.0,54904,NSD3,TRUE,FALSE
14405.0,9477,MED20,TRUE,FALSE
14406.0,389558,FAM180A,TRUE,FALSE
14407.0,55183,RIF1,TRUE,FALSE
14408.0,25871,NEPRO,TRUE,FALSE
14409.0,10561,IFI44,TRUE,FALSE
14410.0,90693,CCDC126,TRUE,FALSE
14411.0,30827,CXXC1,TRUE,FALSE
14412.0,7629,ZNF76,TRUE,FALSE
14413.0,257144,GCSAM,TRUE,FALSE
14414.0,201161,CENPV,TRUE,FALSE
14415.0,197370,NSMCE1,TRUE,FALSE
14416.0,162282,ANKFN1,TRUE,FALSE
14417.0,1059,CENPB,TRUE,FALSE
14418.0,389493,NUPR2,TRUE,FALSE
14419.0,80853,KDM7A,TRUE,FALSE
14420.0,9811,CTIF,TRUE,FALSE
14421.0,9667,SAFB2,TRUE,FALSE
14422.0,150165,XKR3,TRUE,FALSE
14423.0,6894,TARBP1,TRUE,FALSE
14424.0,80745,THUMPD2,TRUE,FALSE
14425.0,26284,ERAL1,TRUE,FALSE
14426.0,1802,DPH2,TRUE,FALSE
14427.0,27336,HTATSF1,TRUE,FALSE
14428.0,25917,THUMPD3,TRUE,FALSE
14429.0,223075,ITPRID1,TRUE,FALSE
14430.0,85865,GTPBP10,TRUE,FALSE
14431.0,28972,SPCS1,TRUE,FALSE
14432.0,23078,VWA8,TRUE,FALSE
14433.0,347541,MAGEB5,FALSE,FALSE
14434.0,2029,ENSA,TRUE,FALSE
14435.0,54834,GDAP2,TRUE,FALSE
14436.0,374887,YJEFN3,TRUE,FALSE
14437.0,125893,ZNF816,TRUE,FALSE
14438.0,340152,ZC3H12D,TRUE,FALSE
14439.0,139735,ZFP92,TRUE,FALSE
14440.0,165631,PARP15,TRUE,FALSE
14441.0,4781,NFIB,TRUE,FALSE
14442.0,9553,MRPL33,TRUE,FALSE
14443.0,85463,ZC3H12C,TRUE,FALSE
14444.0,83480,PUS3,TRUE,FALSE
14445.0,8449,DHX16,TRUE,FALSE
14446.0,28992,MACROD1,TRUE,FALSE
14447.0,340554,ZC3H12B,TRUE,FALSE
14448.0,23195,MDN1,TRUE,FALSE
14449.0,64130,LIN7B,TRUE,FALSE
14450.0,10712,ENTREP3,TRUE,FALSE
14451.0,9836,LCMT2,TRUE,FALSE
14452.0,729920,CRPPA,TRUE,FALSE
14453.0,125963,OR1M1,TRUE,FALSE
14454.0,79828,METTL8,TRUE,FALSE
14455.0,7711,ZNF155,TRUE,FALSE
14456.0,152992,TRMT44,FALSE,FALSE
14457.0,51250,MTRES1,FALSE,FALSE
14458.0,112479,ERI2,TRUE,FALSE
14459.0,8383,OR1A1,TRUE,FALSE
14460.0,64710,NUCKS1,TRUE,FALSE
14461.0,140733,MACROD2,TRUE,FALSE
14462.0,9019,MPZL1,TRUE,FALSE
14463.0,285268,ZNF621,TRUE,FALSE
14464.0,160065,PATE1,TRUE,FALSE
14465.0,84648,LCE3D,TRUE,FALSE
14466.0,9851,KIAA0753,TRUE,FALSE
14467.0,27340,UTP20,TRUE,FALSE
14468.0,26164,MTG2,TRUE,FALSE
14469.0,113179,ADAT3,TRUE,FALSE
14470.0,29083,GTPBP8,TRUE,FALSE
14471.0,55798,METTL2B,TRUE,FALSE
14472.0,8443,GNPAT,TRUE,FALSE
14473.0,163859,SDE2,TRUE,FALSE
14474.0,51003,MED31,TRUE,FALSE
14475.0,6123,RPL3L,TRUE,FALSE
14476.0,57492,ARID1B,TRUE,FALSE
14477.0,3547,IGSF1,TRUE,FALSE
14478.0,1267,CNP,TRUE,FALSE
14479.0,57211,ADGRG6,TRUE,FALSE
14480.0,126567,C2CD4C,TRUE,FALSE
14481.0,747,DAGLA,TRUE,FALSE
14482.0,130074,FAM168B,TRUE,FALSE
14483.0,221188,ADGRG5,TRUE,FALSE
14484.0,6698,SPRR1A,TRUE,FALSE
14485.0,392517,NCBP2L,TRUE,FALSE
14486.0,347088,ADGRD2,TRUE,FALSE
14487.0,22916,NCBP2,TRUE,FALSE
14488.0,6628,SNRPB,TRUE,FALSE
14489.0,286187,PPP1R42,TRUE,FALSE
14490.0,57692,MAGEE1,TRUE,FALSE
14491.0,83640,RAMAC,TRUE,FALSE
14492.0,80832,APOL4,TRUE,FALSE
14493.0,27258,LSM 3.00,TRUE,FALSE
14494.0,164781,DAW1,TRUE,FALSE
14495.0,51319,RSRC1,TRUE,FALSE
14496.0,2346,FOLH1,TRUE,FALSE
14497.0,6621,SNAPC4,TRUE,FALSE
14498.0,10863,ADAM28,TRUE,FALSE
14499.0,9704,DHX34,TRUE,FALSE
14500.0,79932,KIAA0319L,TRUE,FALSE
14501.0,28986,MAGEH1,TRUE,FALSE
14502.0,373856,USP41P,TRUE,FALSE
14503.0,8214,DGCR6,TRUE,FALSE
14504.0,125058,TBC1D16,TRUE,FALSE
14505.0,343637,RSPO4,TRUE,FALSE
14506.0,54957,TXNL4B,TRUE,FALSE
14507.0,267012,DAOA,TRUE,FALSE
14508.0,29801,ZDHHC8,TRUE,FALSE
14509.0,4603,MYBL1,TRUE,FALSE
14510.0,153527,ZMAT2,TRUE,FALSE
14511.0,284069,FAM171A2,TRUE,FALSE
14512.0,9500,MAGED1,TRUE,FALSE
14513.0,167555,FAM151B,TRUE,FALSE
14514.0,51362,CDC40,TRUE,FALSE
14515.0,56978,PRDM8,TRUE,FALSE
14516.0,119679,OR52J3,FALSE,FALSE
14517.0,64129,TINAGL1,TRUE,FALSE
14518.0,7625,ZNF74,TRUE,FALSE
14519.0,494188,FBXO47,TRUE,FALSE
14520.0,85359,DGCR6L,TRUE,FALSE
14521.0,64342,HS1BP3,TRUE,FALSE
14522.0,143884,CWF19L2,TRUE,FALSE
14523.0,6631,SNRPC,TRUE,FALSE
14524.0,157695,TDRP,TRUE,FALSE
14525.0,54505,DHX29,TRUE,FALSE
14526.0,79446,WDR25,TRUE,FALSE
14527.0,11027,LILRA2,TRUE,FALSE
14528.0,124411,KRBOX5,TRUE,FALSE
14529.0,8896,BUD31,TRUE,FALSE
14530.0,54221,SNTG2,TRUE,FALSE
14531.0,389362,PSMG4,TRUE,FALSE
14532.0,6158,RPL28,TRUE,FALSE
14533.0,55717,WDR11,TRUE,FALSE
14534.0,746,TMEM258,FALSE,FALSE
14535.0,284058,KANSL1,TRUE,FALSE
14536.0,29099,COMMD9,TRUE,FALSE
14537.0,79031,PDCL3,TRUE,FALSE
14538.0,285761,DCBLD1,TRUE,FALSE
14539.0,168455,CCDC71L,TRUE,FALSE
14540.0,4947,OAZ2,TRUE,FALSE
14541.0,653308,ASAH2B,TRUE,FALSE
14542.0,90317,ZNF616,TRUE,FALSE
14543.0,91137,SLC25A46,TRUE,FALSE
14544.0,23251,MINAR1,TRUE,FALSE
14545.0,80343,SEL1L2,TRUE,FALSE
14546.0,246184,CDC26,TRUE,FALSE
14547.0,6727,SRP14,TRUE,FALSE
14548.0,283234,CCDC88B,TRUE,FALSE
14549.0,153769,SH3RF2,TRUE,FALSE
14550.0,9125,CNOT9,TRUE,FALSE
14551.0,56624,ASAH2,TRUE,FALSE
14552.0,8260,NAA10,TRUE,FALSE
14553.0,3632,INPP5A,TRUE,FALSE
14554.0,51023,MRPS18C,TRUE,FALSE
14555.0,23412,COMMD3,TRUE,FALSE
14556.0,79568,MAIP1,TRUE,FALSE
14557.0,11237,RNF24,TRUE,FALSE
14558.0,6905,TBCE,TRUE,FALSE
14559.0,90423,ATP6V1E2,TRUE,FALSE
14560.0,284695,ZNF326,TRUE,FALSE
14561.0,392617,ELFN1,TRUE,FALSE
14562.0,25906,ANAPC15,TRUE,FALSE
14563.0,54993,ZSCAN2,TRUE,FALSE
14564.0,79676,OGFOD2,TRUE,FALSE
14565.0,51371,POMP,TRUE,FALSE
14566.0,54939,COMMD4,TRUE,FALSE
14567.0,119032,BORCS7,FALSE,FALSE
14568.0,92797,HELB,TRUE,FALSE
14569.0,64981,MRPL34,TRUE,FALSE
14570.0,2647,BLOC1S1,TRUE,FALSE
14571.0,162993,ZNF846,FALSE,FALSE
14572.0,9045,RPL14,TRUE,FALSE
14573.0,10279,PRSS16,TRUE,FALSE
14574.0,83473,KATNAL2,TRUE,FALSE
14575.0,1994,ELAVL1,TRUE,FALSE
14576.0,399473,SPRED3,TRUE,FALSE
14577.0,54629,MINDY2,TRUE,FALSE
14578.0,55906,ZC4H2,TRUE,FALSE
14579.0,9689,BZW1,TRUE,FALSE
14580.0,58505,OSTC,TRUE,FALSE
14581.0,51389,RWDD1,FALSE,FALSE
14582.0,81847,RNF146,TRUE,FALSE
14583.0,55049,REX1BD,TRUE,FALSE
14584.0,51714,SELENOT,TRUE,FALSE
14585.0,28232,SLCO3A1,TRUE,FALSE
14586.0,84056,KATNAL1,TRUE,FALSE
14587.0,22826,DNAJC8,TRUE,FALSE
14588.0,57608,JCAD,TRUE,FALSE
14589.0,163049,ZNF791,TRUE,FALSE
14590.0,9391,CIAO1,TRUE,FALSE
14591.0,25914,RTTN,TRUE,FALSE
14592.0,23729,SHPK,TRUE,FALSE
14593.0,11104,KATNA1,TRUE,FALSE
14594.0,123688,HYKK,TRUE,FALSE
14595.0,25764,HYPK,TRUE,FALSE
14596.0,9684,LRRC14,TRUE,FALSE
14597.0,8379,MAD1L1,TRUE,FALSE
14598.0,51684,SUFU,TRUE,FALSE
14599.0,643155,SMIM15,TRUE,FALSE
14600.0,283989,TSEN54,TRUE,FALSE
14601.0,23053,ZSWIM8,TRUE,FALSE
14602.0,64288,ZSCAN31,TRUE,FALSE
14603.0,29902,FAM216A,TRUE,FALSE
14604.0,55805,LRP2BP,TRUE,FALSE
14605.0,9403,SELENOF,TRUE,FALSE
14606.0,4946,OAZ1,TRUE,FALSE
14607.0,23741,EID1,TRUE,FALSE
14608.0,10330,CNPY2,TRUE,FALSE
14609.0,80150,ASRGL1,TRUE,FALSE
14610.0,9550,ATP6V1G1,TRUE,FALSE
14611.0,201965,RWDD4,TRUE,FALSE
14612.0,9898,UBAP2L,TRUE,FALSE
14613.0,57547,ZNF624,FALSE,FALSE
14614.0,51651,PTRH2,TRUE,FALSE
14615.0,200159,SPMIP3,TRUE,FALSE
14616.0,131870,NUDT16,TRUE,FALSE
14617.0,129531,MITD1,TRUE,FALSE
14618.0,57132,CHMP1B,TRUE,FALSE
14619.0,55809,TRERF1,TRUE,FALSE
14620.0,29080,CCDC59,TRUE,FALSE
14621.0,6617,SNAPC1,TRUE,FALSE
14622.0,124801,LSM 12.00,TRUE,FALSE
14623.0,84262,PSMG3,TRUE,FALSE
14624.0,51260,PBDC1,TRUE,FALSE
14625.0,100532726,NDUFC2-KCTD14,TRUE,FALSE
14626.0,11274,USP18,TRUE,FALSE
14627.0,124808,CCDC43,TRUE,FALSE
14628.0,81853,TMEM14B,TRUE,FALSE
14629.0,391356,PTRHD1,TRUE,FALSE
14630.0,84299,MIEN1,TRUE,FALSE
14631.0,9753,ZSCAN12,TRUE,FALSE
14632.0,56605,ERO1B,TRUE,FALSE
14633.0,7768,ZNF225,TRUE,FALSE
14634.0,22917,ZP1,TRUE,FALSE
14635.0,91975,ZNF300,TRUE,FALSE
14636.0,246777,SPESP1,TRUE,FALSE
14637.0,1645,AKR1C1,TRUE,FALSE
14638.0,285877,POM121L12,FALSE,FALSE
14639.0,245937,DEFB124,TRUE,FALSE
14640.0,2886,GRB7,TRUE,FALSE
14641.0,200728,TMEM17,TRUE,FALSE
14642.0,6443,SGCB,TRUE,FALSE
14643.0,245938,DEFB125,TRUE,FALSE
14644.0,2859,GPR35,TRUE,FALSE
14645.0,503835,DUXA,TRUE,FALSE
14646.0,55915,LANCL2,TRUE,FALSE
14647.0,120146,TRIM64,FALSE,FALSE
14648.0,81833,SPACA1,TRUE,FALSE
14649.0,392399,LCN9,TRUE,FALSE
14650.0,161835,FSIP1,TRUE,FALSE
14651.0,140880,CST11,TRUE,FALSE
14652.0,130026,ICA1L,TRUE,FALSE
14653.0,84665,MYPN,TRUE,FALSE
14654.0,11085,ADAM30,TRUE,FALSE
14655.0,124626,ZPBP2,TRUE,FALSE
14656.0,23022,PALLD,TRUE,FALSE
14657.0,84279,PRADC1,FALSE,FALSE
14658.0,6783,SULT1E1,TRUE,FALSE
14659.0,10407,SPAG11B,FALSE,FALSE
14660.0,283385,MORN3,TRUE,FALSE
14661.0,136895,SPMIP4,TRUE,FALSE
14662.0,653423,SPAG11A,TRUE,FALSE
14663.0,1109,AKR1C4,TRUE,FALSE
14664.0,64100,ELSPBP1,TRUE,FALSE
14665.0,84692,CCDC54,TRUE,FALSE
14666.0,23242,COBL,TRUE,FALSE
14667.0,6407,SEMG2,TRUE,FALSE
14668.0,10384,BTN3A3,TRUE,FALSE
14669.0,128954,GAB4,TRUE,FALSE
14670.0,100049587,SIGLEC14,TRUE,FALSE
14671.0,59339,PLEKHA2,TRUE,FALSE
14672.0,6461,SHB,TRUE,FALSE
14673.0,57171,DOLPP1,TRUE,FALSE
14674.0,7703,PCGF2,TRUE,FALSE
14675.0,146206,CARMIL2,TRUE,FALSE
14676.0,2206,MS4A2,TRUE,FALSE
14677.0,84941,HSH2D,TRUE,FALSE
14678.0,3812,KIR3DL2,TRUE,FALSE
14679.0,94059,LENG9,TRUE,FALSE
14680.0,10148,EBI3,TRUE,FALSE
14681.0,11118,BTN3A2,TRUE,FALSE
14682.0,79958,DENND1C,TRUE,FALSE
14683.0,400745,SH2D5,TRUE,FALSE
14684.0,79683,ZDHHC14,TRUE,FALSE
14685.0,339229,OXLD1,TRUE,FALSE
14686.0,100129543,ZNF730,TRUE,FALSE
14687.0,54923,LIME1,TRUE,FALSE
14688.0,94240,EPSTI1,TRUE,FALSE
14689.0,9459,ARHGEF6,TRUE,FALSE
14690.0,100287898,TTC34,TRUE,FALSE
14691.0,219285,SAMD9L,TRUE,FALSE
14692.0,22898,DENND3,TRUE,FALSE
14693.0,54332,GDAP1,TRUE,FALSE
14694.0,11119,BTN3A1,TRUE,FALSE
14695.0,342618,SLFN14,TRUE,FALSE
14696.0,9840,TESPA1,TRUE,FALSE
14697.0,27202,C5AR2,TRUE,FALSE
14698.0,9912,ARHGAP44,TRUE,FALSE
14699.0,26228,STAP1,TRUE,FALSE
14700.0,55769,ZNF83,TRUE,FALSE
14701.0,8289,ARID1A,TRUE,FALSE
14702.0,285852,TREML4,TRUE,FALSE
14703.0,54436,SH3TC1,TRUE,FALSE
14704.0,10044,SH2D3C,TRUE,FALSE
14705.0,401258,RAB44,TRUE,FALSE
14706.0,51763,INPP5K,TRUE,FALSE
14707.0,54900,LAX1,TRUE,FALSE
14708.0,56623,INPP5E,TRUE,FALSE
14709.0,9240,PNMA1,TRUE,FALSE
14710.0,117157,SH2D1B,TRUE,FALSE
14711.0,56244,BTNL2,TRUE,FALSE
14712.0,3805,KIR2DL4,TRUE,FALSE
14713.0,64761,PARP12,TRUE,FALSE
14714.0,9846,GAB2,TRUE,FALSE
14715.0,137835,TMEM71,TRUE,FALSE
14716.0,3431,SP110,TRUE,FALSE
14717.0,54809,SAMD9,TRUE,FALSE
14718.0,1796,DOK1,TRUE,FALSE
14719.0,7226,TRPM2,TRUE,FALSE
14720.0,8874,ARHGEF7,TRUE,FALSE
14721.0,399694,SHC4,TRUE,FALSE
14722.0,3779,KCNMB1,TRUE,FALSE
14723.0,5871,MAP4K2,TRUE,FALSE
14724.0,9047,SH2D2A,TRUE,FALSE
14725.0,3904,LAIR2,TRUE,FALSE
14726.0,81501,DCSTAMP,TRUE,FALSE
14727.0,27299,ADAMDEC1,TRUE,FALSE
14728.0,130013,ACMSD,TRUE,FALSE
14729.0,139716,GAB3,TRUE,FALSE
14730.0,8178,ELL,TRUE,FALSE
14731.0,201305,SPNS3,TRUE,FALSE
14732.0,57642,COL20A1,TRUE,FALSE
14733.0,9050,PSTPIP2,TRUE,FALSE
14734.0,387837,CLEC12B,TRUE,FALSE
14735.0,126364,LRRC25,TRUE,FALSE
14736.0,84935,MEDAG,TRUE,FALSE
14737.0,5212,VIT,TRUE,FALSE
14738.0,83468,GLT8D2,TRUE,FALSE
14739.0,119587,CPXM2,TRUE,FALSE
14740.0,8510,MMP23B,TRUE,FALSE
14741.0,10186,LHFPL6,TRUE,FALSE
14742.0,5737,PTGFR,TRUE,FALSE
14743.0,10216,PRG4,TRUE,FALSE
14744.0,81856,ZNF611,FALSE,FALSE
14745.0,50507,NOX4,TRUE,FALSE
14746.0,83690,CRISPLD1,TRUE,FALSE
14747.0,30008,EFEMP2,TRUE,FALSE
14748.0,8406,SRPX,TRUE,FALSE
14749.0,8838,CCN6,TRUE,FALSE
14750.0,64102,TNMD,TRUE,FALSE
14751.0,84171,LOXL4,TRUE,FALSE
14752.0,55076,TMEM45A,TRUE,FALSE
14753.0,5350,PLN,TRUE,FALSE
14754.0,4856,CCN3,TRUE,FALSE
14755.0,79148,MMP28,TRUE,FALSE
14756.0,81669,CCNL2,TRUE,FALSE
14757.0,64432,MRPS25,FALSE,FALSE
14758.0,6445,SGCG,TRUE,FALSE
14759.0,56941,HMCES,TRUE,FALSE
14760.0,196740,VSTM4,TRUE,FALSE
14761.0,51705,EMCN,TRUE,FALSE
14762.0,220323,OAF,TRUE,FALSE
14763.0,402635,GRIFIN,TRUE,FALSE
14764.0,56999,ADAMTS9,TRUE,FALSE
14765.0,161198,CLEC14A,TRUE,FALSE
14766.0,84624,FNDC1,TRUE,FALSE
14767.0,7079,TIMP4,TRUE,FALSE
14768.0,25890,ABI3BP,TRUE,FALSE
14769.0,10395,DLC1,TRUE,FALSE
14770.0,5069,PAPPA,TRUE,FALSE
14771.0,7062,TCHH,TRUE,FALSE
14772.0,819,CAMLG,TRUE,FALSE
14773.0,26002,MOXD1,TRUE,FALSE
14774.0,140545,RNF32,TRUE,FALSE
14775.0,51237,MZB1,TRUE,FALSE
14776.0,29086,BABAM1,TRUE,FALSE
14777.0,26207,PITPNC1,TRUE,FALSE
14778.0,54899,PXK,TRUE,FALSE
14779.0,221061,FAM171A1,TRUE,FALSE
14780.0,2652,OPN1MW,TRUE,FALSE
14781.0,219990,OOSP2,FALSE,FALSE
14782.0,55536,CDCA7L,TRUE,FALSE
14783.0,1060,CENPC,TRUE,FALSE
14784.0,25759,SHC2,TRUE,FALSE
14785.0,84824,FCRLA,TRUE,FALSE
14786.0,344752,AADACL2,TRUE,FALSE
14787.0,81602,CDADC1,TRUE,FALSE
14788.0,401236,STMND1,FALSE,FALSE
14789.0,64115,VSIR,TRUE,FALSE
14790.0,84957,RELT,TRUE,FALSE
14791.0,11126,CD160,TRUE,FALSE
14792.0,51124,IER3IP1,TRUE,FALSE
14793.0,79628,SH3TC2,TRUE,FALSE
14794.0,219790,RTKN2,TRUE,FALSE
14795.0,79845,RNF122,TRUE,FALSE
14796.0,9813,EFCAB14,TRUE,FALSE
14797.0,318,NUDT2,TRUE,FALSE
14798.0,246721,POLR2J2,TRUE,FALSE
14799.0,169522,KCNV2,TRUE,FALSE
14800.0,23471,TRAM1,TRUE,FALSE
14801.0,3104,ZBTB48,TRUE,FALSE
14802.0,84240,ZCCHC9,TRUE,FALSE
14803.0,54877,ZCCHC2,TRUE,FALSE
14804.0,6397,SEC14L1,TRUE,FALSE
14805.0,64978,MRPL38,TRUE,FALSE
14806.0,9252,RPS6KA5,TRUE,FALSE
14807.0,283927,NUDT7,TRUE,FALSE
14808.0,80298,MTERF2,FALSE,FALSE
14809.0,100287482,SMKR1,TRUE,FALSE
14810.0,3750,KCND1,TRUE,FALSE
14811.0,2797,GNRH2,TRUE,FALSE
14812.0,54460,MRPS21,TRUE,FALSE
14813.0,23107,MRPS27,TRUE,FALSE
14814.0,23174,ZCCHC14,TRUE,FALSE
14815.0,170685,NUDT10,TRUE,FALSE
14816.0,548644,POLR2J3,TRUE,FALSE
14817.0,26251,KCNG2,TRUE,FALSE
14818.0,115416,MALSU1,TRUE,FALSE
14819.0,135293,PM20D2,TRUE,FALSE
14820.0,341416,OR6C2,TRUE,FALSE
14821.0,253635,GPATCH11,TRUE,FALSE
14822.0,55286,C4orf19,TRUE,FALSE
14823.0,55957,LIN37,TRUE,FALSE
14824.0,9419,CRIPT,TRUE,FALSE
14825.0,30001,ERO1A,TRUE,FALSE
14826.0,10412,NSA2,TRUE,FALSE
14827.0,6837,MED22,TRUE,FALSE
14828.0,55037,PTCD3,TRUE,FALSE
14829.0,80174,DBF4B,TRUE,FALSE
14830.0,93107,KCNG4,TRUE,FALSE
14831.0,389874,ZCCHC13,TRUE,FALSE
14832.0,157310,PEBP4,TRUE,FALSE
14833.0,170850,KCNG3,TRUE,FALSE
14834.0,90416,CCDC32,TRUE,FALSE
14835.0,51258,MRPL51,FALSE,FALSE
14836.0,391059,FRRS1,TRUE,FALSE
14837.0,84077,C3orf20,FALSE,FALSE
14838.0,286075,ZNF707,TRUE,FALSE
14839.0,390916,NUDT19,TRUE,FALSE
14840.0,11163,NUDT4,TRUE,FALSE
14841.0,23196,FAM120A,TRUE,FALSE
14842.0,388960,C2orf78,FALSE,FALSE
14843.0,55190,NUDT11,TRUE,FALSE
14844.0,221443,OARD1,TRUE,FALSE
14845.0,114987,WDR31,TRUE,FALSE
14846.0,83939,EIF2A,TRUE,FALSE
14847.0,84300,UQCC2,TRUE,FALSE
14848.0,10573,MRPL28,TRUE,FALSE
14849.0,54987,CZIB,FALSE,FALSE
14850.0,8986,RPS6KA4,TRUE,FALSE
14851.0,51309,ARMCX1,TRUE,FALSE
14852.0,84833,ATP5MK,TRUE,FALSE
14853.0,55109,AGGF1,TRUE,FALSE
14854.0,90231,KIAA2013,TRUE,FALSE
14855.0,79922,MRM1,TRUE,FALSE
14856.0,51253,MRPL37,TRUE,FALSE
14857.0,27348,TOR1B,TRUE,FALSE
14858.0,84186,ZCCHC7,TRUE,FALSE
14859.0,114804,RNF157,TRUE,FALSE
14860.0,113277,TMEM106A,TRUE,FALSE
14861.0,220296,HEPACAM,TRUE,FALSE
14862.0,56832,IFNK,TRUE,FALSE
14863.0,204474,PDILT,TRUE,FALSE
14864.0,81846,SBF2,TRUE,FALSE
14865.0,619189,SERINC4,FALSE,FALSE
14866.0,348487,FAM131C,FALSE,FALSE
14867.0,79646,PANK3,TRUE,FALSE
14868.0,8557,TCAP,TRUE,FALSE
14869.0,80025,PANK2,TRUE,FALSE
14870.0,327657,SERPINA9,TRUE,FALSE
14871.0,375287,RBM43,TRUE,FALSE
14872.0,7216,TRO,TRUE,FALSE
14873.0,647174,SERPINE3,TRUE,FALSE
14874.0,123606,NIPA1,TRUE,FALSE
14875.0,338872,C1QTNF9,TRUE,FALSE
14876.0,257407,C2orf72,FALSE,FALSE
14877.0,26165,SPATA31A7,FALSE,FALSE
14878.0,83891,SNX25,TRUE,FALSE
14879.0,3703,STT3A,TRUE,FALSE
14880.0,65057,ACD,TRUE,FALSE
14881.0,10668,CGRRF1,TRUE,FALSE
14882.0,387804,VSTM5,TRUE,FALSE
14883.0,84331,MCRIP2,TRUE,FALSE
14884.0,23092,ARHGAP26,TRUE,FALSE
14885.0,114899,C1QTNF3,TRUE,FALSE
14886.0,91523,PCED1B,TRUE,FALSE
14887.0,8293,SERF1A,TRUE,FALSE
14888.0,54097,FAM3B,TRUE,FALSE
14889.0,51530,ZC3HC1,TRUE,FALSE
14890.0,259215,LY6G6F,TRUE,FALSE
14891.0,57817,HAMP,TRUE,FALSE
14892.0,26022,TMEM98,TRUE,FALSE
14893.0,267002,PGBD2,TRUE,FALSE
14894.0,81318,OR4A5,FALSE,FALSE
14895.0,90167,FRMD7,TRUE,FALSE
14896.0,348262,MCRIP1,TRUE,FALSE
14897.0,167127,UGT3A2,TRUE,FALSE
